Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_per_s,Flow_Packets_per_s,FIN_Flag_Count,SYN_Flag_Count,ACK_Flag_Count,Label
80,6876842,5,0,30,0,4.36246754,0.727077923,0,0,1,DDoS
80,1569013,3,6,26,11607,7414.215179,5.736090141,0,0,0,DDoS
80,6229771,5,0,30,0,4.815586319,0.80259772,0,0,1,DDoS
80,1568968,3,6,26,11607,7414.427828,5.736254659,0,0,0,DDoS
80,6229626,4,0,24,0,3.852558725,0.642093121,0,0,1,DDoS
80,1568475,3,5,26,11607,7416.758316,5.100495704,0,0,0,DDoS
80,6225877,4,0,24,0,3.854878598,0.642479766,0,0,1,DDoS
80,1565414,3,6,26,11607,7431.260995,5.749277827,0,0,0,DDoS
80,6226872,5,0,30,0,4.817828277,0.80297138,0,0,1,DDoS
80,1548769,3,5,26,11607,7511.126579,5.165392644,0,0,0,DDoS
80,6216711,4,0,24,0,3.860562281,0.643427047,0,0,1,DDoS
80,760463,3,6,26,11607,15297.2597,11.83489532,0,0,0,DDoS
80,6161853,5,0,30,0,4.868665319,0.81144422,0,0,1,DDoS
80,760647,3,6,26,11607,15293.5593,11.83203247,0,0,0,DDoS
80,6159828,5,0,30,0,4.870265858,0.811710976,0,0,1,DDoS
80,722125,3,5,26,11601,16101.09053,11.0784144,0,0,0,DDoS
80,6160842,5,0,30,0,4.869464271,0.811577379,0,0,1,DDoS
80,722654,3,4,26,11601,16089.30415,9.686516646,0,0,0,DDoS
80,6153842,5,0,30,0,4.875003291,0.812500548,0,0,1,DDoS
80,720146,3,3,26,11601,16145.3372,8.331643861,0,0,0,DDoS
80,6149842,5,0,30,0,4.878174106,0.813029018,0,0,1,DDoS
80,6153848,4,0,24,0,3.89999883,0.649999805,0,0,1,DDoS
80,718014,3,4,26,11601,16193.27757,9.749113527,0,0,0,DDoS
80,6150845,5,0,30,0,4.877378637,0.812896439,0,0,1,DDoS
80,715519,3,5,26,11601,16249.74319,11.18069541,0,0,0,DDoS
80,6147845,4,0,24,0,3.903806944,0.650634491,0,0,1,DDoS
80,6153836,5,0,30,0,4.875008044,0.812501341,0,0,1,DDoS
80,713158,3,4,26,11601,16303.54003,9.815496706,0,0,0,DDoS
80,6157848,4,0,24,0,3.897465478,0.64957758,0,0,1,DDoS
80,712527,3,4,26,11601,16317.97813,9.824189118,0,0,0,DDoS
80,6154854,4,0,24,0,3.899361382,0.649893564,0,0,1,DDoS
80,710844,3,4,26,11601,16356.6127,9.847448948,0,0,0,DDoS
80,6152841,4,0,24,0,3.90063712,0.650106187,0,0,1,DDoS
80,709272,3,4,26,11601,16392.8648,9.869274411,0,0,0,DDoS
80,706073,3,4,26,11601,16467.13583,9.913989063,0,0,0,DDoS
80,700798,3,4,26,11607,16599.64783,9.988612981,0,0,0,DDoS
80,53438,3,5,26,11607,217691.5304,149.7062016,0,0,0,DDoS
80,52094,3,4,26,11607,223307.8665,134.3724805,0,0,0,DDoS
80,52348,3,4,26,11607,222224.3448,133.720486,0,0,0,DDoS
80,51305,3,6,26,11607,226742.0329,175.4214989,0,0,0,DDoS
80,50379,3,5,26,11607,230909.7044,158.7963239,0,0,0,DDoS
80,52092,3,6,26,11601,223201.2593,172.7712509,0,0,0,DDoS
80,6096828,5,0,30,0,4.920591494,0.820098582,0,0,1,DDoS
80,50256,4,6,32,11601,231474.8488,198.9812162,0,0,0,DDoS
80,6096888,4,0,24,0,3.936434456,0.656072409,0,0,1,DDoS
80,48072,3,5,26,11601,241866.3671,166.4170411,0,0,0,DDoS
80,6096887,5,0,30,0,4.920543878,0.820090646,0,0,1,DDoS
80,43083,3,4,26,11601,269874.4284,162.4770791,0,0,0,DDoS
80,6093843,5,0,30,0,4.92300179,0.820500298,0,0,1,DDoS
80,42102,3,4,26,11601,276162.6526,166.2628854,0,0,0,DDoS
80,6100900,4,0,24,0,3.933845826,0.655640971,0,0,1,DDoS
80,40091,3,4,26,11601,290015.2154,174.6027787,0,0,0,DDoS
80,6102841,5,0,30,0,4.91574334,0.819290557,0,0,1,DDoS
80,39082,3,5,26,11601,297502.6867,204.6978149,0,0,0,DDoS
80,6102851,4,0,24,0,3.932588228,0.655431371,0,0,1,DDoS
80,39249,3,4,26,11601,296236.8468,178.348493,0,0,0,DDoS
80,6087769,5,0,30,0,4.927913658,0.821318943,0,0,1,DDoS
80,48469,3,6,26,11601,239885.2875,185.685696,0,0,0,DDoS
80,6082700,4,0,24,0,3.945616256,0.657602709,0,0,1,DDoS
80,37430,3,5,26,11601,310633.1819,213.7323003,0,0,0,DDoS
80,6084832,5,0,30,0,4.930292241,0.821715374,0,0,1,DDoS
80,48467,3,6,26,11601,239895.1864,185.6933584,0,0,0,DDoS
80,6079847,4,0,24,0,3.947467757,0.657911293,0,0,1,DDoS
80,46490,3,5,26,11601,250096.795,172.0800172,0,0,0,DDoS
80,6081815,5,0,30,0,4.932738007,0.822123001,0,0,1,DDoS
80,46660,3,4,26,11601,249185.5979,150.0214316,0,0,0,DDoS
80,6078839,5,0,30,0,4.935152913,0.822525486,0,0,1,DDoS
80,46776,3,7,26,11601,248567.6415,213.7848469,0,0,0,DDoS
80,6075879,4,0,24,0,3.950045746,0.658340958,0,0,1,DDoS
80,39615,3,4,26,11601,293499.9369,176.7007447,0,0,0,DDoS
80,6073866,4,0,24,0,3.95135487,0.658559145,0,0,1,DDoS
80,22709,3,6,26,11607,512263.8601,396.3186402,0,0,0,DDoS
80,22068,3,6,26,11607,527143.375,407.8303426,0,0,0,DDoS
80,22420,3,5,26,11607,518867.083,356.824264,0,0,0,DDoS
80,22586,3,5,26,11607,515053.573,354.2017179,0,0,0,DDoS
80,19793,3,6,26,11607,587733.0369,454.7062093,0,0,0,DDoS
80,8481,3,4,26,11601,1370946.822,825.3743662,0,0,0,DDoS
80,8958,3,5,26,11601,1297945.97,893.0564858,0,0,0,DDoS
80,9409,3,4,26,11601,1235731.746,743.9685408,0,0,0,DDoS
80,9525,3,6,26,11601,1220682.415,944.8818898,0,0,0,DDoS
80,287316,3,6,26,11601,40467.63842,31.32439544,0,0,0,DDoS
80,5796034,5,0,30,0,5.175953074,0.862658846,0,0,1,DDoS
80,286660,3,7,26,11601,40560.24559,34.8845322,0,0,0,DDoS
80,5794964,4,0,24,0,4.141527022,0.690254504,0,0,1,DDoS
80,285399,3,3,26,11601,40739.45599,21.0231991,0,0,0,DDoS
80,5800297,5,0,30,0,5.172148943,0.862024824,0,0,1,DDoS
80,1136200,3,6,26,11601,10233.23359,7.921140644,0,0,0,DDoS
80,4935056,5,0,30,0,6.078958375,1.013159729,0,0,1,DDoS
80,4883886,5,0,30,0,6.142649521,1.02377492,0,0,1,DDoS
80,1176537,3,5,26,11601,9882.392139,6.799616162,0,0,0,DDoS
80,4882883,4,0,24,0,4.915129033,0.819188172,0,0,1,DDoS
80,1178124,3,5,26,11601,9869.079995,6.790456692,0,0,0,DDoS
80,4878879,4,0,24,0,4.919162783,0.819860464,0,0,1,DDoS
80,1178278,3,6,26,11601,9867.790114,7.638265333,0,0,0,DDoS
80,4878884,4,0,24,0,4.919157742,0.819859624,0,0,1,DDoS
80,1165025,3,4,26,11601,9980.043347,6.008454754,0,0,0,DDoS
80,4866881,5,0,30,0,6.164112087,1.027352015,0,0,1,DDoS
80,1165086,3,6,26,11601,9979.520825,7.724751649,0,0,0,DDoS
80,4865890,5,0,30,0,6.165367487,1.027561248,0,0,1,DDoS
80,1165079,3,6,26,11601,9979.580784,7.724798061,0,0,0,DDoS
80,4862520,5,0,30,0,6.169640433,1.028273406,0,0,1,DDoS
80,1164185,3,7,26,11601,9987.244295,8.589700091,0,0,0,DDoS
80,4879900,5,0,30,0,6.14766696,1.02461116,0,0,1,DDoS
80,1827210,3,6,26,11601,6363.253266,4.92554222,0,0,0,DDoS
80,4217894,4,0,24,0,5.69004342,0.94834057,0,0,1,DDoS
80,1828111,3,4,26,11601,6360.117083,3.829089153,0,0,0,DDoS
80,4215854,5,0,30,0,7.115995952,1.185999325,0,0,1,DDoS
80,1825344,3,6,26,11601,6369.758248,4.930577469,0,0,0,DDoS
80,4217153,4,0,24,0,5.691043223,0.948507204,0,0,1,DDoS
80,1826396,3,5,26,11601,6366.089282,4.380211082,0,0,0,DDoS
80,4215290,5,0,30,0,7.116948063,1.18615801,0,0,1,DDoS
80,1823340,3,4,26,11601,6376.759134,3.839108449,0,0,0,DDoS
80,4217169,4,0,24,0,5.691021631,0.948503605,0,0,1,DDoS
80,1871031,3,6,26,11607,6217.427718,4.810182194,0,0,0,DDoS
80,4158805,4,0,24,0,5.770888512,0.961814752,0,0,1,DDoS
80,1870024,3,4,26,11607,6220.775776,3.743267466,0,0,0,DDoS
80,4157886,5,0,30,0,7.215205034,1.202534172,0,0,1,DDoS
80,1859614,3,6,26,11607,6255.59928,4.839714048,0,0,0,DDoS
80,4139002,4,0,24,0,5.798499252,0.966416542,0,0,1,DDoS
80,709393,3,6,26,11607,16398.52663,12.68690275,0,0,0,DDoS
80,707570,3,6,26,11607,16440.77618,12.71958958,0,0,0,DDoS
80,711140,3,6,26,11607,16358.2417,12.65573586,0,0,0,DDoS
80,670587,3,6,26,11607,17347.4881,13.42107735,0,0,0,DDoS
80,4075384,4,0,24,0,5.889015612,0.981502602,0,0,1,DDoS
80,670666,3,6,26,11607,17345.44468,13.41949644,0,0,0,DDoS
80,4075422,4,0,24,0,5.888960701,0.98149345,0,0,1,DDoS
80,103384,3,6,26,11607,112522.2472,87.05408961,0,0,0,DDoS
80,4075897,4,0,24,0,5.888274409,0.981379068,0,0,1,DDoS
80,103368,3,5,26,11607,112539.6641,77.3933906,0,0,0,DDoS
80,4074889,5,0,30,0,7.36216373,1.227027288,0,0,1,DDoS
80,45068,3,7,26,11601,257987.9294,221.8869264,0,0,0,DDoS
80,4060885,5,0,30,0,7.387552221,1.231258703,0,0,1,DDoS
80,44688,3,6,26,11601,260181.7043,201.396348,0,0,0,DDoS
80,4061951,5,0,30,0,7.385613465,1.230935578,0,0,1,DDoS
80,46137,3,4,26,11601,252010.3171,151.7220452,0,0,0,DDoS
80,4056981,4,0,24,0,5.915728962,0.985954827,0,0,1,DDoS
80,45055,3,4,26,11601,258062.3682,155.3656642,0,0,0,DDoS
80,4058006,4,0,24,0,5.914234725,0.985705788,0,0,1,DDoS
80,34117,3,6,26,11607,340973.7081,263.7981065,0,0,0,DDoS
80,34279,3,5,26,11607,339362.2918,233.3790367,0,0,0,DDoS
80,35050,3,6,26,11607,331897.2896,256.7760342,0,0,0,DDoS
80,35386,3,5,26,11607,328745.8317,226.07811,0,0,0,DDoS
80,33950,3,5,26,11607,342650.9573,235.640648,0,0,0,DDoS
80,25817,3,6,26,11601,450362.1645,348.6075067,0,0,0,DDoS
80,4034707,5,0,30,0,7.435484163,1.23924736,0,0,1,DDoS
80,25753,3,6,26,11601,451481.3808,349.4738477,0,0,0,DDoS
80,4034720,5,0,30,0,7.435460205,1.239243368,0,0,1,DDoS
80,284016,3,7,26,11601,40937.83449,35.20928398,0,0,0,DDoS
80,3791165,4,0,24,0,6.330507905,1.055084651,0,0,1,DDoS
80,283981,3,6,26,11601,40942.87998,31.6922611,0,0,0,DDoS
80,3791381,5,0,30,0,7.912684059,1.318780676,0,0,1,DDoS
80,1128537,2,6,20,11601,10297.40274,7.088823849,0,0,0,DDoS
80,2927953,4,0,24,0,8.196852887,1.366142148,0,0,1,DDoS
80,1130089,3,6,26,11601,10288.57019,7.963974519,0,0,0,DDoS
80,2927200,5,0,30,0,10.24870183,1.708116972,0,0,1,DDoS
80,1129098,3,5,26,11601,10297.60039,7.085301719,0,0,0,DDoS
80,2925863,4,0,24,0,8.202708056,1.367118009,0,0,1,DDoS
80,1172036,3,6,26,11601,9920.343744,7.678945015,0,0,0,DDoS
80,2884993,5,0,30,0,10.39863875,1.733106458,0,0,1,DDoS
80,1166903,3,6,26,11601,9963.981582,7.712723337,0,0,0,DDoS
80,2867958,4,0,24,0,8.368323385,1.394720564,0,0,1,DDoS
80,1166864,3,4,26,11601,9964.314607,5.998985314,0,0,0,DDoS
80,2866112,5,0,30,0,10.46714155,1.744523592,0,0,1,DDoS
80,1166867,3,6,26,11601,9964.288989,7.712961289,0,0,0,DDoS
80,2867146,5,0,30,0,10.46336671,1.743894451,0,0,1,DDoS
80,1166709,3,4,26,11601,9965.63839,5.999782294,0,0,0,DDoS
80,2863953,5,0,30,0,10.47503224,1.745838706,0,0,1,DDoS
80,1874332,3,5,26,11607,6206.477828,4.26818728,0,0,0,DDoS
80,2146956,4,0,24,0,11.17861754,1.863102923,0,0,1,DDoS
80,1874317,3,6,26,11607,6206.527498,4.801749117,0,0,0,DDoS
80,2146960,5,0,30,0,13.97324589,2.328874315,0,0,1,DDoS
80,1874480,3,5,26,11607,6205.987794,4.267850284,0,0,0,DDoS
80,2144810,5,0,30,0,13.98725295,2.331208825,0,0,1,DDoS
80,1866965,3,6,26,11607,6230.968443,4.820658127,0,0,0,DDoS
80,2154949,5,0,30,0,13.92144315,2.320240525,0,0,1,DDoS
80,1861484,3,6,26,11607,6249.315063,4.834852193,0,0,0,DDoS
80,2143991,4,0,24,0,11.19407684,1.865679473,0,0,1,DDoS
80,1861604,3,5,26,11607,6248.912228,4.297369365,0,0,0,DDoS
80,2141960,5,0,30,0,14.00586379,2.334310631,0,0,1,DDoS
80,1861935,3,4,26,11607,6247.801346,3.759529737,0,0,0,DDoS
80,2140955,6,0,36,0,16.81492605,2.802487675,0,0,1,DDoS
80,1861546,3,4,26,11607,6249.106925,3.760315351,0,0,0,DDoS
80,2140975,4,0,24,0,11.20984598,1.868307664,0,0,1,DDoS
80,1861813,3,5,26,11607,6248.210749,4.296886959,0,0,0,DDoS
80,2138955,5,0,30,0,14.02554051,2.337590085,0,0,1,DDoS
80,1861678,3,5,26,11607,6248.66384,4.297198549,0,0,0,DDoS
80,2137953,5,0,30,0,14.0321139,2.338685649,0,0,1,DDoS
80,1627552,3,4,26,11607,7147.544287,4.30093785,0,0,0,DDoS
80,2142979,5,0,30,0,13.99920391,2.333200652,0,0,1,DDoS
80,1627728,3,5,26,11607,7146.771451,4.914826064,0,0,0,DDoS
80,2141972,5,0,30,0,14.00578532,2.334297554,0,0,1,DDoS
80,754236,2,5,20,11607,15415.59936,9.280914727,0,0,0,DDoS
80,2127948,4,0,24,0,11.27847109,1.879745182,0,0,1,DDoS
80,754312,3,4,26,11607,15422.00045,9.279979637,0,0,0,DDoS
80,2125962,4,0,24,0,11.28900705,1.881501175,0,0,1,DDoS
80,754283,3,5,26,11607,15422.59338,10.60609877,0,0,0,DDoS
80,723017,3,5,26,11601,16081.22631,11.06474675,0,0,0,DDoS
80,2122974,5,0,30,0,14.13111983,2.355186639,0,0,1,DDoS
80,713412,3,5,26,11607,16306.14568,11.21371662,0,0,0,DDoS
80,713600,3,5,26,11607,16301.84978,11.21076233,0,0,0,DDoS
80,713545,3,4,26,11607,16303.10632,9.81017315,0,0,0,DDoS
80,713283,3,4,26,11607,16309.09471,9.81377658,0,0,0,DDoS
80,60534,3,7,26,11601,192073.8758,165.1964185,0,0,0,DDoS
80,2062186,4,0,24,0,11.63813545,1.939689242,0,0,1,DDoS
80,60510,3,6,26,11601,192150.0578,148.7357462,0,0,0,DDoS
80,2062372,5,0,30,0,14.5463573,2.424392884,0,0,1,DDoS
80,62328,3,5,26,11601,186545.3729,128.3532281,0,0,0,DDoS
80,2067985,4,0,24,0,11.60550004,1.934250007,0,0,1,DDoS
80,61263,3,4,26,11601,189788.2898,114.2614629,0,0,0,DDoS
80,2068954,4,0,24,0,11.60006457,1.933344096,0,0,1,DDoS
80,62340,3,6,26,11601,186509.4642,144.3695861,0,0,0,DDoS
80,2066985,4,0,24,0,11.61111474,1.93518579,0,0,1,DDoS
80,47161,3,7,26,11601,246538.4534,212.039609,0,0,0,DDoS
80,2053418,5,0,30,0,14.60978719,2.434964532,0,0,1,DDoS
80,48341,3,4,26,11601,240520.4692,144.8046172,0,0,0,DDoS
80,2047396,5,0,30,0,14.65275892,2.442126487,0,0,1,DDoS
80,48216,3,5,26,11601,241144.0186,165.9200265,0,0,0,DDoS
80,2059002,5,0,30,0,14.57016555,2.428360924,0,0,1,DDoS
80,48626,3,4,26,11601,239110.7638,143.9559084,0,0,0,DDoS
80,48788,3,5,26,11601,238316.7992,163.9747479,0,0,0,DDoS
80,2056152,4,0,24,0,11.67228882,1.94538147,0,0,1,DDoS
80,49364,3,5,26,11601,235536.0182,162.0614213,0,0,0,DDoS
80,49402,3,5,26,11601,235354.8439,161.9367637,0,0,0,DDoS
80,49402,3,5,26,11601,235354.8439,161.9367637,0,0,0,DDoS
80,49313,3,4,26,11601,235779.6119,141.9503985,0,0,0,DDoS
80,36102,3,6,26,11607,322225.9155,249.2936679,0,0,0,DDoS
80,36008,3,6,26,11607,323067.0962,249.9444568,0,0,0,DDoS
80,36150,3,5,26,11607,321798.0636,221.3001383,0,0,0,DDoS
80,36261,3,4,26,11607,320812.9947,193.0448691,0,0,0,DDoS
80,36317,3,5,26,11607,320318.3082,220.2825123,0,0,0,DDoS
80,21132,3,5,26,11601,550208.215,378.5727806,0,0,0,DDoS
80,1180601,3,6,26,11601,9848.373837,7.623235962,0,0,0,DDoS
80,878066,4,0,24,0,27.33279731,4.555466218,0,0,1,DDoS
80,1169019,3,6,26,11601,9945.946131,7.698762809,0,0,0,DDoS
80,870023,5,0,30,0,34.48184703,5.746974505,0,0,1,DDoS
80,1169013,3,4,26,11601,9945.997179,5.987957362,0,0,0,DDoS
80,869007,4,0,24,0,27.6177292,4.602954867,0,0,1,DDoS
80,1169012,3,5,26,11601,9946.005687,6.843385697,0,0,0,DDoS
80,869016,5,0,30,0,34.52180397,5.753633995,0,0,1,DDoS
80,1169008,3,4,26,11601,9946.039719,5.987982974,0,0,0,DDoS
80,866117,5,0,30,0,34.63735269,5.772892115,0,0,1,DDoS
80,1170210,3,5,26,11601,9935.823485,6.836379795,0,0,0,DDoS
80,862974,5,0,30,0,34.76350388,5.793917314,0,0,1,DDoS
80,1170609,3,5,26,11601,9932.436877,6.834049627,0,0,0,DDoS
80,860487,4,0,24,0,27.89118255,4.648530425,0,0,1,DDoS
80,1169001,3,4,26,11601,9946.099276,5.98801883,0,0,0,DDoS
80,863967,5,0,30,0,34.72354847,5.787258078,0,0,1,DDoS
80,1169189,3,5,26,11601,9944.499991,6.842349697,0,0,0,DDoS
80,859986,5,0,30,0,34.88428881,5.814048136,0,0,1,DDoS
80,1828855,3,7,26,11607,6360.810452,5.467902048,0,0,0,DDoS
80,194091,5,0,30,0,154.5666723,25.76111206,0,0,1,DDoS
80,1868938,3,6,26,11607,6224.390536,4.815569056,0,0,0,DDoS
80,153738,4,0,24,0,156.1097452,26.01829086,0,0,1,DDoS
80,1826359,3,6,26,11607,6369.503477,4.927837298,0,0,0,DDoS
80,195054,4,0,24,0,123.0428497,20.50714161,0,0,1,DDoS
80,1828684,3,5,26,11607,6361.405251,4.374730681,0,0,0,DDoS
80,192405,4,0,24,0,124.7368831,20.78948052,0,0,1,DDoS
80,1874391,3,6,26,11607,6206.282467,4.801559547,0,0,0,DDoS
80,145212,5,0,30,0,206.5944963,34.43241605,0,0,1,DDoS
80,1874322,3,4,26,11607,6206.510941,3.734683795,0,0,0,DDoS
80,144212,4,0,24,0,166.421657,27.73694283,0,0,1,DDoS
80,1874361,3,5,26,11607,6206.381802,4.268121242,0,0,0,DDoS
80,152322,4,0,24,0,157.5609564,26.2601594,0,0,1,DDoS
80,1863349,3,5,26,11607,6243.06021,4.29334494,0,0,0,DDoS
80,150045,4,0,24,0,159.9520144,26.65866907,0,0,1,DDoS
80,1863495,3,5,26,11607,6242.571083,4.293008567,0,0,0,DDoS
80,146993,5,0,30,0,204.0913513,34.01522521,0,0,1,DDoS
80,1863472,3,4,26,11607,6242.648132,3.75642886,0,0,0,DDoS
80,146009,4,0,24,0,164.373429,27.39557151,0,0,1,DDoS
80,1863205,3,5,26,11607,6243.542713,4.293676756,0,0,0,DDoS
80,149042,5,0,30,0,201.2855437,33.54759061,0,0,1,DDoS
80,711145,3,5,26,11607,16358.12668,11.24946389,0,0,0,DDoS
80,711231,3,5,26,11607,16356.14871,11.24810364,0,0,0,DDoS
80,711589,3,5,26,11607,16347.91994,11.24244473,0,0,0,DDoS
80,711349,3,5,26,11607,16353.43551,11.24623778,0,0,0,DDoS
80,751828,3,6,26,11607,15472.95392,11.97082311,0,0,0,DDoS
80,81031,5,0,30,0,370.2286779,61.70477965,0,0,1,DDoS
80,751925,3,5,26,11607,15470.95787,10.63935898,0,0,0,DDoS
80,79015,5,0,30,0,379.6747453,63.27912422,0,0,1,DDoS
80,752251,3,4,26,11607,15464.25329,9.305404712,0,0,0,DDoS
80,73682,5,0,30,0,407.1550718,67.85917863,0,0,1,DDoS
80,751678,3,4,26,11607,15476.0416,9.312498171,0,0,0,DDoS
80,75883,4,0,24,0,316.2763728,52.71272881,0,0,1,DDoS
80,751902,3,5,26,11607,15471.43112,10.63968443,0,0,0,DDoS
80,82054,4,0,24,0,292.4903113,48.74838521,0,0,1,DDoS
80,107307,3,5,26,11607,108408.5847,74.55245231,0,0,0,DDoS
80,66026,5,0,30,0,454.3664617,75.72774362,0,0,1,DDoS
80,107453,3,5,26,11607,108261.2863,74.45115539,0,0,0,DDoS
80,71033,4,0,24,0,337.8711303,56.31185505,0,0,1,DDoS
80,107164,3,6,26,11607,108553.2455,83.98342727,0,0,0,DDoS
80,72044,4,0,24,0,333.129754,55.52162567,0,0,1,DDoS
80,62914,3,5,26,11601,184807.8329,127.1577073,0,0,0,DDoS
80,67008,5,0,30,0,447.7077364,74.61795606,0,0,1,DDoS
80,62773,3,4,26,11601,185222.9462,111.5129116,0,0,0,DDoS
80,65010,4,0,24,0,369.1739732,61.52899554,0,0,1,DDoS
80,62765,3,5,26,11601,185246.5546,127.4595714,0,0,0,DDoS
80,61029,4,0,24,0,393.2556653,65.54261089,0,0,1,DDoS
80,62913,3,4,26,11601,184810.7704,111.2647624,0,0,0,DDoS
80,64014,5,0,30,0,468.6474834,78.10791389,0,0,1,DDoS
80,61794,3,5,26,11601,188157.4263,129.4624074,0,0,0,DDoS
80,68052,4,0,24,0,352.6714865,58.77858109,0,0,1,DDoS
80,50603,3,5,26,11601,229768.986,158.0933937,0,0,0,DDoS
80,56138,5,0,30,0,534.3973779,89.06622965,0,0,1,DDoS
80,51367,3,5,26,11601,226351.5487,155.7420134,0,0,0,DDoS
80,53224,5,0,30,0,563.6554938,93.94258229,0,0,1,DDoS
80,51347,3,6,26,11601,226439.7141,175.2780104,0,0,0,DDoS
80,49040,4,0,24,0,489.3964111,81.56606852,0,0,1,DDoS
80,37555,3,4,26,11607,309759.0201,186.3932898,0,0,0,DDoS
80,37662,3,5,26,11607,308878.9762,212.4156975,0,0,0,DDoS
80,37614,3,4,26,11607,309273.143,186.1009199,0,0,0,DDoS
80,37369,3,5,26,11607,311300.8108,214.0811903,0,0,0,DDoS
80,54831,3,5,26,11601,212051.5767,145.9028652,0,0,0,DDoS
80,57140384,5,0,30,0,0.525022723,0.087503787,0,0,1,DDoS
80,55366,3,6,26,11601,210002.5286,162.5546364,0,0,0,DDoS
80,57137377,4,0,24,0,0.420040283,0.070006714,0,0,1,DDoS
80,55807,3,6,26,11601,208343.0394,161.2700916,0,0,0,DDoS
80,57151522,5,0,30,0,0.524920404,0.087486734,0,0,1,DDoS
80,55015,3,5,26,11601,211342.3612,145.4148868,0,0,0,DDoS
80,57155502,5,0,30,0,0.524883851,0.087480642,0,0,1,DDoS
80,55077,3,6,26,11601,211104.4538,163.407593,0,0,0,DDoS
80,57154339,4,0,24,0,0.419915625,0.069985938,0,0,1,DDoS
80,55717,3,6,26,11601,208679.5771,161.5305921,0,0,0,DDoS
80,57149541,3,0,18,0,0.31496316,0.05249386,0,0,1,DDoS
80,55905,3,4,26,11601,207977.8195,125.2124139,0,0,0,DDoS
80,57148497,5,0,30,0,0.524948189,0.087491365,0,0,1,DDoS
80,56287,3,6,26,11601,206566.3475,159.8948247,0,0,0,DDoS
80,57146394,4,0,24,0,0.419974006,0.069995668,0,0,1,DDoS
80,56304,3,4,26,11601,206503.9784,124.3250924,0,0,0,DDoS
80,57145498,5,0,30,0,0.524975738,0.087495956,0,0,1,DDoS
80,45951,3,6,26,11601,253030.4019,195.8608083,0,0,0,DDoS
80,57131391,5,0,30,0,0.525105366,0.087517561,0,0,1,DDoS
80,46772,3,5,26,11601,248588.8993,171.0425041,0,0,0,DDoS
80,57126364,4,0,24,0,0.42012126,0.07002021,0,0,1,DDoS
80,46821,3,4,26,11601,248328.7414,149.5055637,0,0,0,DDoS
80,57127408,5,0,30,0,0.525141977,0.087523663,0,0,1,DDoS
80,47021,3,4,26,11601,247272.4953,148.869654,0,0,0,DDoS
80,57121389,5,0,30,0,0.525197313,0.087532885,0,0,1,DDoS
80,48544,3,6,26,11601,239514.6671,185.3988134,0,0,0,DDoS
80,57119411,5,0,30,0,0.5252155,0.087535917,0,0,1,DDoS
80,33531,3,4,26,11607,346932.6892,208.7620411,0,0,0,DDoS
80,33621,3,6,26,11607,346003.9856,267.6898367,0,0,0,DDoS
80,33730,3,4,26,11607,344885.8583,207.5303884,0,0,0,DDoS
80,33830,3,4,26,11607,343866.3908,206.9169376,0,0,0,DDoS
80,33926,3,5,26,11607,342893.3561,235.8073454,0,0,0,DDoS
80,33700,3,6,26,11607,345192.8783,267.0623145,0,0,0,DDoS
80,38306,3,6,26,11601,303529.4732,234.9501384,0,0,0,DDoS
80,12807642,4,0,24,0,1.873881234,0.312313539,0,0,1,DDoS
80,39007,3,5,26,11601,298074.7045,205.0913939,0,0,0,DDoS
80,12806629,5,0,30,0,2.342536822,0.390422804,0,0,1,DDoS
80,39000,3,4,26,11601,298128.2051,179.4871795,0,0,0,DDoS
80,12805629,4,0,24,0,1.874175802,0.312362634,0,0,1,DDoS
80,38305,3,4,26,11601,303537.3972,182.7437671,0,0,0,DDoS
80,12807641,4,0,24,0,1.873881381,0.312313563,0,0,1,DDoS
80,38222,3,6,26,11601,304196.536,235.4664853,0,0,0,DDoS
80,12805670,5,0,30,0,2.342712252,0.390452042,0,0,1,DDoS
80,25233,3,4,26,11601,460785.4793,277.4144969,0,0,0,DDoS
80,12786758,5,0,30,0,2.346177194,0.391029532,0,0,1,DDoS
80,25743,3,4,26,11601,451656.7611,271.9185798,0,0,0,DDoS
80,12784763,4,0,24,0,1.877234643,0.31287244,0,0,1,DDoS
80,25198,3,5,26,11601,461425.51,317.4855147,0,0,0,DDoS
80,12787690,4,0,24,0,1.876804959,0.312800826,0,0,1,DDoS
80,25094,3,5,26,11601,463337.8497,318.8013071,0,0,0,DDoS
80,12783806,4,0,24,0,1.877375173,0.312895862,0,0,1,DDoS
80,184023,3,4,26,11601,63182.3196,38.03872342,0,0,0,DDoS
80,12640783,4,0,24,0,1.898616565,0.316436094,0,0,1,DDoS
80,942771,3,5,26,11601,12332.79344,8.485623762,0,0,0,DDoS
80,11881139,4,0,24,0,2.020008351,0.336668059,0,0,1,DDoS
80,1023546,3,6,26,11601,11359.52854,8.792960942,0,0,0,DDoS
80,11799906,4,0,24,0,2.033914507,0.338985751,0,0,1,DDoS
80,1023252,3,4,26,11601,11362.79235,6.840934589,0,0,0,DDoS
80,11800731,4,0,24,0,2.033772315,0.338962052,0,0,1,DDoS
80,1073206,3,7,26,11601,10833.89396,9.317875599,0,0,0,DDoS
80,11750739,5,0,30,0,2.55303092,0.425505153,0,0,1,DDoS
80,1073205,3,6,26,11601,10833.90405,8.386095853,0,0,0,DDoS
